latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-19.1754,-46.7377,444.9,1.2,1.1,2021-09-08,1310,Terra,MODIS,100,6.03,320.2,829.1,D,0
-7.5719,-55.1892,444.8,1.0,1.0,2021-08-11,1717,Aqua,MODIS,100,6.03,327.9,644.8,D,0
-11.5326,-43.4698,444.7,3.2,1.7,2021-09-21,1710,Aqua,MODIS,100,6.03,330.3,3374.0,D,0
-8.2896,-61.4099,444.7,1.0,1.0,2021-08-07,1742,Aqua,MODIS,100,6.03,324.7,656.9,D,0
-21.5206,-48.4566,444.6,1.0,1.0,2021-07-19,1707,Aqua,MODIS,100,6.03,319.1,678.9,D,0
-7.4759,-61.3797,444.6,1.0,1.0,2021-08-07,1742,Aqua,MODIS,100,6.03,317.8,648.4,D,0
-11.8394,-43.6654,444.5,1.1,1.0,2021-10-08,1320,Terra,MODIS,100,6.03,338.4,695.9,D,0
-22.1562,-49.076,444.5,1.0,1.0,2021-08-20,1707,Aqua,MODIS,100,6.03,331.2,635.5,D,0
-11.3745,-43.5322,444.5,1.0,1.0,2021-10-04,1639,Aqua,MODIS,94,6.03,326.0,641.7,D,0
-19.877,-57.589,444.5,1.3,1.1,2021-09-21,1418,Terra,MODIS,100,6.03,316.7,919.3,D,0
-2.9247,-53.0319,444.5,1.0,1.0,2021-10-07,1712,Aqua,MODIS,100,6.03,311.6,650.6,D,0
-5.0887,-45.2418,444.5,1.1,1.1,2021-10-11,1647,Aqua,MODIS,100,6.03,311.2,736.2,D,0
-9.5339,-64.0989,444.5,1.4,1.2,2021-09-08,1741,Aqua,MODIS,100,6.03,311.1,1058.1,D,0
-2.3898,-49.0004,444.5,1.5,1.2,2021-10-13,1636,Aqua,MODIS,100,6.03,304.8,1181.3,D,0
-6.7057,-55.8195,444.4,1.1,1.1,2021-08-04,1415,Terra,MODIS,100,6.03,324.5,776.4,D,0
-17.4846,-58.0123,444.4,1.1,1.0,2021-10-01,1745,Aqua,MODIS,100,6.03,322.2,709.8,D,0
-8.4049,-62.7562,444.4,1.1,1.1,2021-08-23,1742,Aqua,MODIS,100,6.03,321.7,765.7,D,0
-15.3476,-41.1058,444.4,1.1,1.1,2021-10-04,1638,Aqua,MODIS,94,6.03,320.1,764.2,D,0
-8.2177,-42.9585,444.3,1.1,1.0,2021-10-08,1319,Terra,MODIS,100,6.03,325.6,685.6,D,0
-10.5764,-63.506,444.3,1.0,1.0,2021-08-05,1753,Aqua,MODIS,100,6.03,323.0,633.2,D,0
-11.8023,-64.9924,444.3,1.0,1.0,2021-09-20,1805,Aqua,MODIS,100,6.03,317.9,647.2,D,0
-2.2036,-46.9905,444.3,1.0,1.0,2021-11-21,1642,Aqua,MODIS,100,6.03,309.1,642.3,D,0
-9.8991,-43.6807,444.2,1.1,1.1,2021-09-20,1627,Aqua,MODIS,100,6.03,400.1,728.2,D,0
-8.8475,-46.4209,444.2,1.1,1.0,2021-08-01,1640,Aqua,MODIS,100,6.03,326.0,682.6,D,0
-8.3248,-54.9122,444.2,1.1,1.1,2021-08-04,1711,Aqua,MODIS,100,6.03,325.8,747.4,D,0
-8.6078,-62.5838,444.2,1.0,1.0,2021-07-29,1748,Aqua,MODIS,100,6.03,315.5,641.7,D,0
-9.7745,-64.9748,444.2,1.0,1.0,2021-09-29,1800,Aqua,MODIS,100,6.03,309.0,630.7,D,0
-2.926,-53.041,444.2,1.0,1.0,2021-10-07,1712,Aqua,MODIS,100,6.03,308.7,644.9,D,0
-19.0329,-57.3056,444.1,1.0,1.0,2021-07-06,1739,Aqua,MODIS,100,6.03,326.9,637.0,D,0
-21.8564,-57.7717,444.1,1.0,1.0,2021-08-22,1407,Terra,MODIS,100,6.03,326.2,631.6,D,0
-12.5661,-44.4966,444.1,1.0,1.0,2021-07-20,1321,Terra,MODIS,100,6.03,325.7,649.0,D,0
-17.1835,-57.6616,444.1,1.0,1.0,2021-10-10,1739,Aqua,MODIS,100,6.03,324.6,634.0,D,0
-13.8861,-59.6771,444.1,1.0,1.0,2021-06-04,1740,Aqua,MODIS,100,6.03,323.2,629.3,D,0
-7.8359,-66.9563,444.1,1.7,1.3,2021-08-14,1748,Aqua,MODIS,100,6.03,308.1,1325.8,D,0
